Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Are you currently a dues paying member of the Communications Workers of America (CWA)?,Would you agree or disagree that sexual harassment is an issue in your workplace?,"  Have you personally experienced any of the following harassments at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ","Yes, to a steward:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to a superior:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to Human Resources:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, but I told a coworker:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, not reported:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","If you have reported an incident of sexual harassment, how satisfied were you with the outcome?","Didn’t want to get someone in trouble:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure how to report the incident:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure reporting the incident would help or be taken seriously:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t have a steward or I’m not sure who that person is:If you did not report to your union steward or representative, why not? Check all that apply.","Worried about retaliation:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t trust my steward:If you did not report to your union steward or representative, why not? Check all that apply.","Reported to Human Resources or a superior instead:If you did not report to your union steward or representative, why not? Check all that apply.","Lack of support from co-workers:If you did not report to your union steward or representative, why not? Check all that apply.","I was not a union member at the time of the incident(s):If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","If you did report an incident of sexual harassment to a representative of your union, how much do you agree that the union helped you achieve your desired outcome?",A direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Someone in a more senior role who is not a direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Another union-represented employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"A steward, representative, or leader of my union:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.",A contractor hired by my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A more junior employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A customer of my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Exclusive / None of the above:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"Have you witnessed any of the following harassments a bystander at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ",How often do you experience or witness sexual harassment at your workplace?,How satisfied are you with the sexual harassment policy and procedures at your workplace?,Office:Please describe your work location.  Check all that apply.,Call center:Please describe your work location.  Check all that apply.,Newsroom:Please describe your work location.  Check all that apply.,Retail store:Please describe your work location.  Check all that apply.,Work at remote sites in the field or from my vehicle:Please describe your work location.  Check all that apply.,Based from my home:Please describe your work location.  Check all that apply.,Airport or airplane:Please describe your work location.  Check all that apply.,Plant or manufacturing site:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Do you visit homes of customers or clients on the job?,"If yes, have you had an experience in the last year where you feared for your safety, been touched or grabbed, experienced unwanted advances, harassed verbally, or experienced another form of sexual harassment in a customer’s or client’s home?",Have you received training from your employer on protecting yourself from difficult or inappropriate situations in customer’s or client’s homes?,More or better training on how to understand the existing sexual harassment policy and reporting procedure at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Bystander training on how to intervene as a witness of sexual harassment:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Advocating for a better sexual harassment policy at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Assisting and supporting victims of sexual harassment to address the issue and achieve a desired outcome:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,"Addressing issues of sexual harassment within your Local, which could include creating or improving a sexual harassment policy:How interested would you be in the following actions from your union to address sexual harassment in the workplace?",What is your gender?,Other - Write In:What is your gender?,Other - Write In:What is your gender?,What is your race?,Other - Write In:What is your race?,What is your year of birth? (4 digit year),In which industry do you primarily work?,Other - Write In:In which industry do you primarily work?,What is your annual household income?,What is your highest level of education?,Are there any additional comments you’d like to share?,Sentiment - Are there any additional comments you’d like to share?
1221,07/14/2018 19:19,07/14/2018 19:27,Complete,,,,English,,,1531610390_5b4a85163950e4.67409936,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,74.70.214.211,-74.59739685,42.85269928,United States,Canajoharie,NY,13317,Yes,Strongly agree,Yes,,,,,"No, not reported",Not applicable,,,Unsure reporting the incident would help or be taken seriously,,,Don’t trust my steward,,,,,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,Yes,1 or more times per week,Very Dissatisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,No,,,Not interested,Neutral,Very interested,Interested,Interested,Female,,,White,,1978,Healthcare,,"$150,000 or more","Some college, no degree",,
1222,07/14/2018 19:21,07/14/2018 19:27,Complete,,,,English,,,1531610501_5b4a8585a85bd9.72825552,"Mozilla/5.0 (Linux; Android 8.0.0; LG-H871 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Ge","Mozilla/5.0 (Linux; Android 8.0.0; LG-H871 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,107.77.220.17,-97.72129822,30.43079948,United States,Austin,TX,78727,Yes,Neutral,Yes,,,,,"No, not reported",Not applicable,,,,,,,,,,Other - Write In,When a straight person harasses a gay person it is taken seriously. When a gay person harasses a straight person it is not. Therefore I did not bother reporting. ,,,,Another union-represented employee,,,,,,,,Yes,Unsure,Neutral,,,,Retail store,,,,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Male,,,White,,1984,Retail,,"$50,000 to $74,999","Some college, no degree",No,-0.296
1223,07/14/2018 19:59,07/14/2018 20:05,Complete,,,,English,,,1531612744_5b4a8e4834b5e5.41602392,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920AZ Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920AZ Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,107.77.241.4,-97.8219986,37.75099945,United States,,,,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,,,,Retail store,,,,,,,No,,,Neutral,Neutral,Neutral,Neutral,Neutral,Female,,,White,,1955,Retail,,"$50,000 to $74,999","Some college, no degree",no,-0.296
1225,07/14/2018 20:18,07/14/2018 20:25,Complete,,,,English,,,1531613909_5b4a92d558bbc3.10112320,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,174.200.2.41,-75.00800323,39.80179977,United States,Clementon,NJ,8021,Yes,Neutral,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,,,,,,,Plant or manufacturing site,,,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,Black/African-American,,1980,Government/public service,,"$50,000 to $74,999",Associate degree,,
1226,07/14/2018 20:40,07/14/2018 20:45,Complete,,,,English,,,1531615238_5b4a9806948c78.41444751,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",,107.77.231.217,-118.1535034,33.97610092,United States,Bell,CA,90201,Yes,Neutral,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,,Call center,,,,,,,,,No,,,Neutral,Interested,Interested,Interested,Interested,Female,,,Black/African-American,,1958,Airlines,,"$100,000 to $124,999","Some college, no degree",,
1227,07/14/2018 20:54,07/14/2018 20:59,Complete,,,,English,,,1531616061_5b4a9b3d2987f2.38511578,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,107.77.207.151,-87.65170288,41.84830093,United States,,IL,,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,Yes,No,Yes,Neutral,Neutral,Neutral,Neutral,Neutral,Male,,,Black/African-American,,1972,Telecom,,"$100,000 to $124,999",Associate degree,,
1228,07/14/2018 21:04,07/14/2018 21:09,Complete,,,,English,,,1531616691_5b4a9db3362e06.88526288,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,108.88.186.68,-84.21289825,33.85599899,United States,Tucker,GA,30084,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Unsure,Satisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,Yes,Unsure,Yes,Interested,Interested,Interested,Interested,Interested,Male,,,Other - Write In,Not Applicable ,1978,Telecom,,"$25,000 to $34,999",Associate degree,Not at themoment,0
1230,07/14/2018 21:12,07/14/2018 21:24,Complete,,,,English,,,1531617124_5b4a9f64257c72.42095884,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Geck","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,72.152.136.74,-84.85410309,33.37340164,United States,Newnan,GA,30263,Yes,Strongly agree,Yes,,,,,"No, not reported",Not applicable,Didn’t want to get someone in trouble,,Unsure reporting the incident would help or be taken seriously,,Worried about retaliation,,,,,,,,,,Another union-represented employee,,A contractor hired by my employer,,,,,,Yes,1 or more times per year,Dissatisfied,,,,,,,Airport or airplane,,,,No,,,Very interested,Very interested,Very interested,Interested,Very interested,Female,,,White,,1967,Airlines,,"$50,000 to $74,999",Bachelor's degree,,
1231,07/14/2018 21:32,07/14/2018 21:35,Complete,,,,English,,,1531618345_5b4aa429f1f827.34714072,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,107.193.206.169,-97.13130188,32.57020187,United States,Mansfield,TX,76063,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,Other - Write In,,N/A,No,Never,Very Satisfied,Office,,,,,,,,,,No,,,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Male,,,Other - Write In,mied,1992,Airlines,,"$25,000 to $34,999",Bachelor's degree,,
1237,07/14/2018 22:43,07/14/2018 22:47,Complete,,,,English,,,1531622636_5b4ab4ecde00f9.22383003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,71.167.21.244,-73.75370026,41.37960052,United States,Mahopac,NY,10541,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,,,,,Work at remote sites in the field or from my vehicle,,,,,,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,White,,1965,Telecom,,"$150,000 or more",Associate degree,,
1241,07/14/2018 23:53,07/14/2018 23:58,Complete,,,,English,,,1531626800_5b4ac530a58551.58670391,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,99.122.93.102,-89.28839874,35.61289978,United States,Brownsville,TN,38012,Yes,Agree,Yes,,"Yes, to a superior",,,,Very Dissatisfied,,,,,,Don’t trust my steward,Reported to Human Resources or a superior instead,,,,,,,,,,,,A customer of my employer,,,,Yes,1 or more times per month,Dissatisfied,,Call center,,,,,,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Female,,,White,,1969,Telecom,,"$50,000 to $74,999",Graduated high school,,
1242,07/15/2018 0:08,07/15/2018 0:16,Complete,,,,English,,,1531627728_5b4ac8d0420798.58941427,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 ","Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,162.207.60.163,-97.02490234,32.66059875,United States,Grand Prairie,TX,75052,Yes,Neutral,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Unsure,Unsure or unaware of any policies or procedures related to sexual harassment in my workplace,,Call center,,,,,,,,,No,,,Very interested,Very interested,Very interested,Interested,Interested,Male,,,Black/African-American,,1973,Telecom,,"$50,000 to $74,999",Trade/technical school,,
1243,07/15/2018 0:10,07/15/2018 0:15,Complete,,,,English,,,1531627834_5b4ac93ac9d2e6.52569035,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,99.132.80.40,-90.20570374,29.95050049,United States,New Orleans,LA,70123,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,,,Retail store,,,,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Male,,,Hispanic/Latino,,1978,Telecom,,"$75,000 to $99,999",Graduated high school,,
1245,07/15/2018 1:25,07/15/2018 1:29,Complete,,,,English,,,1531632327_5b4adac7a37bf9.42934537,"Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,69.250.92.214,-76.8839035,38.85160065,United States,District Heights,MD,20747,Yes,Agree,Yes,,,,,"No, not reported",Not applicable,,,,,,,,,,Other - Write In,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,Yes,1 or more times per year,Dissatisfied,,Call center,,,,,,,,,No,,,Interested,Interested,Interested,Neutral,Interested,Female,,,Black/African-American,,1973,Telecom,,"$125,000 to $149,999","Some college, no degree",,
1247,07/15/2018 4:08,07/15/2018 4:14,Complete,,,,English,https://outlook.live.com/,https://outlook.live.com/,1531642121_5b4b0109c7a4b7.43671971,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,,98.111.3.116,-75.89620209,41.28079987,United States,Kingston,PA,18704,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Less often than one time per year,Satisfied,,,Newsroom,,,,,,,,Yes,No,No,Interested,Interested,Interested,Interested,Interested,Male,,,White,,1955,Media,,"$50,000 to $74,999",Bachelor's degree,,
1248,07/15/2018 5:19,07/15/2018 5:24,Complete,,,,English,,,1531646347_5b4b118b97eb08.60066372,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,107.77.234.158,-86.80249786,33.52069855,United States,,AL,,Yes,Disagree,No,,,,,,Neutral,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,,,,,Work at remote sites in the field or from my vehicle,,,,,,No,,,Very interested,Very interested,Very interested,Interested,Interested,Female,,,Black/African-American,,1957,Government/public service,,"$50,000 to $74,999",Associate degree,,
1249,07/15/2018 5:19,07/15/2018 5:24,Complete,,,,English,,,1531646376_5b4b11a85759f0.30710233,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,76.219.156.84,-85.98370361,39.96099854,United States,Fishers,IN,46038,Yes,Agree,Yes,,,,"No, but I told a coworker",,Not applicable,,,Unsure reporting the incident would help or be taken seriously,,,,,,,,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,Yes,1 or more times per month,Dissatisfied,Office,,,,,,,,,,No,,,Neutral,Neutral,Very interested,Not interested,Neutral,Female,,,White,,1963,Media,,"$50,000 to $74,999",Graduated high school,,
1251,07/15/2018 6:59,07/15/2018 7:03,Complete,,,,English,,,1531652361_5b4b2909ef2f13.62989945,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,122.147.255.71,121.5317993,25.04780006,Taiwan,Taipei,3,,Yes,Agree,Yes,,,,,"No, not reported",Not applicable,Didn’t want to get someone in trouble,,,,,,,,,,,,,,Another union-represented employee,,,,A customer of my employer,,,,Yes,1 or more times per week,Satisfied,,,,,,,Airport or airplane,,,,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,Asian,,1973,Airlines,,"$100,000 to $124,999","Some college, no degree",,
1252,07/15/2018 8:08,07/15/2018 8:13,Complete,,,,English,,,1531656519_5b4b39477cdc66.37093053,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,107.77.225.186,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Yes,1 or more times per year,Neutral,,,,,,,Airport or airplane,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Male,,,White,,1973,Airlines,,"$75,000 to $99,999",,,
1253,07/15/2018 9:10,07/15/2018 9:16,Complete,,,,English,,,1531660246_5b4b47d6429b98.60279868,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900V Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko)","Mozilla/5.0 (Linux; Android 6.0.1; SM-G900V Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36",,174.222.137.176,-121.1872025,37.83110046,United States,Manteca,CA,95336,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,Office,,,,,,,,,,No,,,Very interested,Interested,Interested,Interested,Interested,Male,,,Native Hawaiian or Other Pacific Islander,,1980,Telecom,,"$75,000 to $99,999",Associate degree,,
1254,07/15/2018 10:24,07/15/2018 10:36,Complete,,,,English,,,1531664645_5b4b5905dcdbe0.48862223,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,69.129.202.70,-89.56790161,42.99250031,United States,Verona,WI,53593,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,Office,,,,,,,,,,Yes,No,No,Interested,Interested,Not interested,Not interested,Not interested,Female,,,White,,1974,Telecom,,"$150,000 or more",Bachelor's degree,,
1255,07/15/2018 10:25,07/15/2018 10:30,Complete,,,,English,,,1531664704_5b4b59404664a2.54069463,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,107.77.204.212,-77.03859711,38.92129898,United States,Washington,DC,20009,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Yes,At least once per day,Very Dissatisfied,Office,,,,,,,,,,Yes,Yes,No,Interested,Very interested,Interested,Very interested,Very interested,Male,,,Black/African-American,,1971,Government/public service,,"$150,000 or more",Bachelor's degree,,
1256,07/15/2018 10:47,07/15/2018 10:51,Complete,,,,English,,,1531666068_5b4b5e94aebe10.24667631,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J727T1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J727T1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,99.107.242.15,-96.98200226,32.91930008,United States,Irving,TX,75063,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,,,,,,Airport or airplane,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Male,,,White,,1954,Airlines,,"$75,000 to $99,999",Bachelor's degree,,
1257,07/15/2018 10:53,07/15/2018 10:57,Complete,,,,English,,,1531666397_5b4b5fddb08856.98320962,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,47.222.28.23,-96.52890015,33.33980179,United States,Anna,TX,75409,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Yes,1 or more times per year,Very Satisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,Yes,No,Yes,Neutral,Neutral,Not interested,Neutral,Neutral,Male,,,White,,1964,Telecom,,"$75,000 to $99,999",Less than high school,,
1258,07/15/2018 12:11,07/15/2018 12:19,Complete,,,,English,,,1531671116_5b4b724c81dbb6.94994686,"Mozilla/5.0 (X11; CrOS x86_64 10452.99.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.20","Mozilla/5.0 (X11; CrOS x86_64 10452.99.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.203 Safari/537.36",,136.33.25.80,-94.7786026,38.85179901,United States,Olathe,KS,66062,Yes,Agree,Yes,,,,,,Neutral,,,,,,,,,,,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,Yes,1 or more times per year,Satisfied,,,,,,,,Plant or manufacturing site,,,No,,,Not at all interested or opposed,Not interested,Neutral,Interested,Not interested,Male,,,Hispanic/Latino,,1920,Telecom,,"$150,000 or more","Some college, no degree",,
1260,07/15/2018 12:28,07/15/2018 12:34,Complete,,,,English,,,1531672102_5b4b76263c4757.83765412,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,71.183.105.52,-73.69380188,40.83729935,United States,Port Washington,NY,11050,Yes,Disagree,Unsure,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Less often than one time per year,Very Dissatisfied,Office,,Newsroom,,Work at remote sites in the field or from my vehicle,,,,,,Yes,No,Yes,Not interested,Not at all interested or opposed,Not interested,Not interested,Not interested,Male,,,White,,1955,Media,,"$150,000 or more","Advanced degree (Master's, Ph.D., M.D.)",I'm dissatisfied with the sexual harassment policy and procedures at your workplace because it has now allowed people with any sort of .ax to grind' to seek revenge on innocent people -- who have now become GUILTY immediately -- with next to no chance of proving themselves innocent.,-0.8567
