"","response.id","time.started","date.submitted","status","contact.id","legacy.comments","comments","language","referer","extended.referer","sessionid","user.agent","extended.user.agent","tags","ip.address","longitude","latitude","country","city","state.region","postal","are.you.currently.a.dues.paying.member.of.the.communications.workers.of.america..cwa..","would.you.agree.or.disagree.that.sexual.harassment.is.an.issue.in.your.workplace.","â..have.you.personally.experienced.any.of.the.following.harassments.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","yes..to.a.steward.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.a.superior.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.human.resources.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..but.i.told.a.coworker.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..not.reported.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","if.you.have.reported.an.incident.of.sexual.harassment..how.satisfied.were.you.with.the.outcome.","didn.t.want.to.get.someone.in.trouble.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.how.to.report.the.incident.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.reporting.the.incident.would.help.or.be.taken.seriously.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.have.a.steward.or.i.m.not.sure.who.that.person.is.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","worried.about.retaliation.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.trust.my.steward.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","reported.to.human.resources.or.a.superior.instead.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","lack.of.support.from.co.workers.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","i.was.not.a.union.member.at.the.time.of.the.incident.s..if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply..1","if.you.did.report.an.incident.of.sexual.harassment.to.a.representative.of.your.union..how.much.do.you.agree.that.the.union.helped.you.achieve.your.desired.outcome.","a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","someone.in.a.more.senior.role.who.is.not.a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","another.union.represented.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.steward..representative..or.leader.of.my.union.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.contractor.hired.by.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.more.junior.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.customer.of.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","exclusive...none.of.the.above.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply..1","have.you.witnessed.any.of.the.following.harassments.a.bystander.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","how.often.do.you.experience.or.witness.sexual.harassment.at.your.workplace.","how.satisfied.are.you.with.the.sexual.harassment.policy.and.procedures.at.your.workplace.","office.please.describe.your.work.location.â..check.all.that.apply.","call.center.please.describe.your.work.location.â..check.all.that.apply.","newsroom.please.describe.your.work.location.â..check.all.that.apply.","retail.store.please.describe.your.work.location.â..check.all.that.apply.","work.at.remote.sites.in.the.field.or.from.my.vehicle.please.describe.your.work.location.â..check.all.that.apply.","based.from.my.home.please.describe.your.work.location.â..check.all.that.apply.","airport.or.airplane.please.describe.your.work.location.â..check.all.that.apply.","plant.or.manufacturing.site.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply..1","do.you.visit.homes.of.customers.or.clients.on.the.job.","if.yes..have.you.had.an.experience.in.the.last.year.where.you.feared.for.your.safety..been.touched.or.grabbed..experienced.unwanted.advances..harassed.verbally..or.experienced.another.form.of.sexual.harassment.in.a.customer.s.or.client.s.home.","have.you.received.training.from.your.employer.on.protecting.yourself.from.difficult.or.inappropriate.situations.in.customer.s.or.client.s.homes.","more.or.better.training.on.how.to.understand.the.existing.sexual.harassment.policy.and.reporting.procedure.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","bystander.training.on.how.to.intervene.as.a.witness.of.sexual.harassment.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","advocating.for.a.better.sexual.harassment.policy.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","assisting.and.supporting.victims.of.sexual.harassment.to.address.the.issue.and.achieve.a.desired.outcome.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","addressing.issues.of.sexual.harassment.within.your.local..which.could.include.creating.or.improving.a.sexual.harassment.policy.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","what.is.your.gender.","other...write.in.what.is.your.gender.","other...write.in.what.is.your.gender..1","what.is.your.race.","other...write.in.what.is.your.race.","what.is.your.year.of.birth...4.digit.year.","in.which.industry.do.you.primarily.work.","other...write.in.in.which.industry.do.you.primarily.work.","what.is.your.annual.household.income.","what.is.your.highest.level.of.education.","are.there.any.additional.comments.you.d.like.to.share.","sentiment...are.there.any.additional.comments.you.d.like.to.share.","sexcat","racecat","raw_age","agecat","weights"
"23",77,"07/02/2018 19:20","07/02/2018 19:29","Complete",NA,NA,NA,"English","","","1530573619_5b3ab333cf95b5.05536947","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 Instagram 52.0.0.14.164 (iPhone9,3; iOS 11_4; en_US; en-US; scale=2.00; gamut=wide; 750x1334)",NA,"108.240.247.38",-119.5634003,36.93579865,"United States","Clovis","CA",93611,"Yes","Strongly agree","Yes","Yes, to a steward","Yes, to a superior","","","","Dissatisfied","","","","","","","","","","","","Disagree","","","Another union-represented employee","","","","","","","","Yes","Unsure","Neutral","","Call center","","","","","","","","","No","","","Interested","Interested","Interested","Neutral","Interested","Female",NA,"","Hispanic/Latino","",1976,"Telecom","","$50,000 to $74,999","Some college, no degree","I feel as though we watch these videos on if we experience or see sexual harassment to report it, but when it happened to me I was told that there wasn't much that could be done because the text messages he was sending me was outside of work. I feel like the union and office managers were more concerned on protecting themselves than helping the person asking for help",NA,"Female","Hispanic/Latino",42,1,0.493401440082956
"26",87,"07/02/2018 20:12","07/02/2018 20:17","Complete",NA,NA,NA,"English","","","1530576736_5b3abf60b47088.55519733","Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99","Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",NA,"40.138.189.39",-83.5739975,34.09640121,"United States","Jefferson","GA",30549,"Yes","Neutral","Yes","","","","","No, not reported","","","","Unsure reporting the incident would help or be taken seriously","Don't have a steward or I'm not sure who that person is","Worried about retaliation","","","","","","","","","","Another union-represented employee","","","","","","","","Yes","Unsure","Neutral","","","","","","","","Plant or manufacturing site","","","No","","","Interested","Interested","Interested","Interested","Interested","Male",NA,"","White","",1956,"Telecom","","$75,000 to $99,999","Graduated high school","",NA,"Male","White",62,3,1.67584471264405
"27",88,"07/02/2018 20:14","07/02/2018 20:23","Complete",NA,NA,NA,"English","","","1530576862_5b3abfde2caa91.68881897","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"69.138.14.250",-77.09870148,38.86000061,"United States","Arlington","VA",22204,"Yes","Agree","Yes","","","","No, but I told a coworker","No, not reported","Not applicable","Didn't want to get someone in trouble","","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Neutral","","","","","","","Airport or airplane","","","","No","","","Not interested","Neutral","Neutral","Neutral","Neutral","Male",NA,"","Asian","",1974,"Airlines","","$50,000 to $74,999","Bachelor's degree","",NA,"Male","Other",44,1,1.37059484495228
"31",103,"07/02/2018 20:51","07/02/2018 20:53","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1530579077_5b3ac8853f7da4.80651122","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/Sprint;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",NA,"173.63.184.104",-74.59140015,40.84609985,"United States","Randolph","NJ",7869,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","","","","","Worried about retaliation","","","","","","","","","Someone in a more senior role who is not a direct supervisor","","","","","","","","","Yes","1 or more times per month","Dissatisfied","Office","","","","","","","","","","Yes","No","No","Interested","Interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1977,"Government/public service","","$100,000 to $124,999","Advanced degree (Master's, Ph.D., M.D.)","",NA,"Female","White",41,1,0.901177271985636
"32",105,"07/02/2018 21:07","07/02/2018 21:12","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1530580028_5b3acc3ca27b33.84011101","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/168.0.0.57.90;FBBV/103647182;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/105295260]",NA,"98.109.187.250",-73.99299622,40.94670105,"United States","Dumont","NJ",7628,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","","","","","","","","","","","","","Another union-represented employee","","","","A customer of my employer","","","","Yes","At least once per day","Dissatisfied","","","","","Work at remote sites in the field or from my vehicle","","","","Other - Write In","Garage","Yes","Yes","No","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","Hispanic/Latino","",1974,"Telecom","","$150,000 or more","Bachelor's degree","",NA,"Female","Hispanic/Latino",44,1,0.493401440082956
"35",111,"07/02/2018 21:23","07/02/2018 21:32","Complete",NA,NA,NA,"English","","","1530581031_5b3ad027509c21.68900644","Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",NA,"162.198.101.149",-98.36519623,29.55590057,"United States","San Antonio","TX",78233,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","Didn't want to get someone in trouble","Unsure how to report the incident","","","Worried about retaliation","","","Lack of support from co-workers","","","","","","","","","","A more junior employee","","","","","Yes","At least once per day","Neutral","","","","","Work at remote sites in the field or from my vehicle","","","","","","Yes","Yes","Yes","Not interested","Interested","Interested","Interested","Neutral","Male",NA,"","Hispanic/Latino","",1987,"Telecom","","$50,000 to $74,999","Graduated high school","",NA,"Male","Hispanic/Latino",31,1,0.612875613724754
"36",113,"07/02/2018 21:31","07/02/2018 21:35","Complete",NA,NA,NA,"English","","","1530581515_5b3ad20b59c576.54556935","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"100.19.140.55",-75.71900177,40.0326004,"United States","Downingtown","PA",19335,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","","","","","","","","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","","A contractor hired by my employer","","","","","","No","1 or more times per week","Satisfied","Office","Call center","","","","","","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1985,"Telecom","","$50,000 to $74,999","Some college, no degree","",NA,"Female","White",33,1,0.901177271985636
"37",117,"07/02/2018 21:48","07/02/2018 22:03","Complete",NA,NA,NA,"English","","","1530582515_5b3ad5f3d0b769.06528907","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"71.228.104.162",-106.4877014,35.14039993,"United States","Albuquerque","NM",87111,"Yes","Neutral","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","","","","","","","","","","","","Someone in a more senior role who is not a direct supervisor","","","","","","","","","No","Less often than one time per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Neutral","Interested","Neutral","Female",NA,"","White","",1962,"Airlines","","$50,000 to $74,999","Some college, no degree","I addressed the person and told him his actions were unacceptable and unprofessional and Disrespectful.  If it ever happened again, I would take it to the company and his job would be jeopardized. ",NA,"Female","White",56,2,0.938463391604388
"38",118,"07/02/2018 21:44","07/02/2018 22:01","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1530582292_5b3ad514a5d350.79236545","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",NA,"108.208.209.151",-119.6940002,39.64120102,"United States","Sparks","NV",89436,"Yes","Strongly agree","Yes","","","","No, but I told a coworker","","Very Dissatisfied","","","","","","","","","","Other - Write In","I thought management should respond appropriately. ","","","Someone in a more senior role who is not a direct supervisor","","","","","","","","","No","Unsure","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","Work at remote sites in the field or from my vehicle","","","","","","No","","","Interested","Interested","Neutral","Interested","Interested","Female",NA,"","White","",1953,"Telecom","","$75,000 to $99,999","Some college, no degree","When told management said they couldn't prove so no action was taken numerous times. Tech level. On management harassment level my manager at the time reported it and said the manager I was reporting was already reported three times over the years. It appears he was only talked to and then blamed all the women he worked with but the harassment continued. ",NA,"Female","White",65,3,1.34915499337412
"40",127,"07/02/2018 22:25","07/02/2018 22:29","Complete",NA,NA,NA,"English","","","1530584724_5b3ade94a9a312.83545342","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",NA,"107.77.199.107",-96.9375,33.16260147,"United States","Little Elm","TX",75068,"Yes","Agree","Yes","Yes, to a steward","Yes, to a superior","","","","Very Dissatisfied","","","","","","","","","","","","Strongly disagree","A direct supervisor","","","","","","","","","","Yes","1 or more times per week","Very Dissatisfied","","Call center","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Male",NA,"","White","",1963,"Telecom","","$35,000 to $49,999","Graduated high school","",NA,"Male","White",55,2,1.16570662418628
"41",129,"07/02/2018 22:33","07/02/2018 22:43","Complete",NA,NA,NA,"English","https://lm.facebook.com/","https://lm.facebook.com/","1530585190_5b3ae0663c24b4.07353495","Mozilla/5.0 (Linux; Android 7.0; SM-G955U Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) V","Mozilla/5.0 (Linux; Android 7.0; SM-G955U Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/178.0.0.57.86;]",NA,"68.12.82.187",-97.6384964,35.57519913,"United States","Oklahoma City","OK",73162,"Yes","Agree","Yes","","Yes, to a superior","Yes, to Human Resources","","","Very Dissatisfied","","","","","","","","","","","","","","","","","","","A customer of my employer","","","","Yes","At least once per day","Very Dissatisfied","","Call center","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1996,"","","Less than $25,000","Trade/technical school","",NA,"Female","White",22,1,0.901177271985636
"46",144,"07/03/2018 0:10","07/03/2018 0:14","Complete",NA,NA,NA,"English","","","1530591027_5b3af7338ab280.64520297","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"71.239.188.99",-87.67569733,41.90380096,"United States","Chicago","IL",60622,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","Unsure how to report the incident","Unsure reporting the incident would help or be taken seriously","Don't have a steward or I'm not sure who that person is","Worried about retaliation","","","","","","","","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","","","","A customer of my employer","","","","No","1 or more times per month","Dissatisfied","","","Newsroom","","","","","","","","Yes","No","Yes","Neutral","Very interested","Interested","Very interested","Neutral","Female",NA,"","White","",1995,"Media","","$35,000 to $49,999","Bachelor's degree","",NA,"Female","White",23,1,0.901177271985636
"47",146,"07/03/2018 0:19","07/03/2018 0:24","Complete",NA,NA,NA,"English","","","1530591554_5b3af9422e7521.60721687","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"96.250.246.66",-73.77519989,40.67630005,"United States","Jamaica","NY",11434,"Yes","Strongly agree","Yes","","","","No, but I told a coworker","","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","","","","","","","","A direct supervisor","","Another union-represented employee","","","","","","","","Yes","At least once per day","Neutral","Office","Call center","","","","","","","","","No","","","Very interested","Very interested","Interested","Very interested","Very interested","Female",NA,"","Black/African-American","",1976,"Telecom","","$75,000 to $99,999","Some college, no degree","",NA,"Female","Black/African-American",42,1,0.536948045767753
"49",155,"07/03/2018 2:19","07/03/2018 2:26","Complete",NA,NA,NA,"English","","","1530598791_5b3b1587861749.79933290","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"75.118.39.188",-88.14040375,41.77009964,"United States","Naperville","IL",60540,"Yes","Agree","Yes","Yes, to a steward","","","No, but I told a coworker","","Dissatisfied","","","","","","","","","","","","Disagree","","","Another union-represented employee","","","","A customer of my employer","","","","Unsure","1 or more times per year","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Neutral","Neutral","Female",NA,"","White","",1952,"Airlines","","$75,000 to $99,999","Some college, no degree","",NA,"Female","White",66,3,1.34915499337412
"50",156,"07/03/2018 4:06","07/03/2018 4:11","Complete",NA,NA,NA,"English","","","1530605169_5b3b2e71734922.61975190","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"73.170.8.32",-122.1020966,37.0447998,"United States","Santa Cruz","CA",95060,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","","","","","Worried about retaliation","","","","","","","","","Someone in a more senior role who is not a direct supervisor","","","","","","","","","Yes","1 or more times per year","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Very interested","Not at all interested or opposed","Not at all interested or opposed","Female",NA,"","White","",1983,"Airlines","","$25,000 to $34,999","Graduated high school","",NA,"Female","White",35,1,0.901177271985636
"56",176,"07/03/2018 13:20","07/03/2018 13:25","Complete",NA,NA,NA,"English","","","1530638401_5b3bb04138ec62.32578894","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"107.142.19.36",-83.56559753,41.52949905,"United States","Perrysburg","OH",43551,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","","Unsure how to report the incident","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","","","","","","","","Exclusive / None of the above","","Yes","Unsure","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1976,"Airlines","","$35,000 to $49,999","Some college, no degree","",NA,"Female","White",42,1,0.901177271985636
"63",189,"07/03/2018 19:55","07/03/2018 19:58","Complete",NA,NA,NA,"English","","","1530662130_5b3c0cf293d4b9.48177612","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 Instagram 52.0.0.14.164 (iPhone10,5; iOS 11_4; en_US; en-US; scale=2.61; gamut=wide; 1080x1920)",NA,"135.209.223.207",-118.2440033,34.0544014,"United States","Los Angeles","CA",90009,"Yes","Neutral","Yes","","Yes, to a superior","","No, but I told a coworker","","Very Satisfied","","","","","","","","","","Other - Write In","All harassment comes from customers.  I feel like I have the support to refuse service.","","","","","","","","A customer of my employer","","","","No","1 or more times per year","Satisfied","","","","Retail store","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1989,"Telecom","","$75,000 to $99,999","Bachelor's degree","",NA,"Female","White",29,1,0.901177271985636
"64",191,"07/03/2018 20:36","07/03/2018 20:42","Complete",NA,NA,NA,"English","http://m.facebook.com/","http://m.facebook.com/","1530664601_5b3c1699de9100.97598637","Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) ","Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/178.0.0.57.86;]",NA,"107.77.207.234",-87.65170288,41.84830093,"United States","Chicago","IL",60602,"Yes","Agree","Yes","Yes, to a steward","","","No, but I told a coworker","","Dissatisfied","","","","","","","","","","Other - Write In","it was reported in a survey that upper management reads on store management. the manager was moved to another store shortly there after.","Disagree","A direct supervisor","","","","","","","","","","Yes","1 or more times per year","Dissatisfied","","","","Retail store","","","","","","","No","","","Interested","Neutral","Neutral","Not interested","Neutral","Male",NA,"","White","",1979,"Retail","","$50,000 to $74,999","Some college, no degree","",NA,"Male","White",39,1,1.11939189628254
